HRHHID,HRHHID2,PULINENO,HRMONTH,base_year,n_obs,returned
360768094901699,88001,1,8,2010,3.0,0.0
918769310397003,88001,3,8,2010,1.0,0.0
700800064300610,87001,2,8,2010,1.0,1.0
968569510617002,88001,1,8,2010,3.0,0.0
999659810589001,88001,2,8,2010,3.0,0.0
910061133740170,87001,1,8,2010,1.0,1.0
211755058002214,87001,2,8,2010,1.0,1.0
981918510339101,88001,1,8,2010,3.0,1.0
110209927252037,88001,2,8,2010,3.0,0.0
279380976810971,87001,1,8,2010,1.0,1.0
710200036019610,87001,2,8,2010,1.0,1.0
710200058308219,87001,1,8,2010,1.0,0.0
118105840300137,88001,2,8,2010,3.0,0.0
931855068909196,87001,1,8,2010,2.0,0.0
282199348500905,87001,2,8,2010,2.0,0.0
970199149500136,87001,3,8,2010,1.0,0.0
975554480226105,87001,1,8,2010,2.0,0.0
195938105097784,87001,1,8,2010,2.0,0.0
671807041906098,88001,1,8,2010,3.0,1.0
671807041906098,88001,2,8,2010,3.0,0.0
967559570509105,87001,1,8,2010,1.0,0.0
918889410059106,88001,1,8,2010,3.0,0.0
979749670899108,87001,2,8,2010,1.0,0.0
450608098228679,87001,1,8,2010,2.0,0.0
296988905059059,87001,1,8,2010,2.0,0.0
760906091221169,88001,1,8,2010,3.0,0.0
291928306041289,87001,1,8,2010,2.0,1.0
270733091521149,88001,1,8,2010,3.0,0.0
037452830781291,87001,2,8,2010,2.0,0.0
479440807350712,88001,1,8,2010,2.0,1.0
725054912279050,87001,2,8,2010,1.0,0.0
052911011903292,88001,1,8,2010,3.0,0.0
452680087908798,87001,1,8,2010,1.0,0.0
955929410599207,88001,1,8,2010,3.0,1.0
790964093821759,88001,1,8,2010,2.0,1.0
299958305010659,87001,3,8,2010,2.0,1.0
518299979700814,88001,2,8,2010,3.0,1.0
967079510697206,88001,1,8,2010,3.0,0.0
059872890699445,87001,3,8,2010,2.0,0.0
230816095038269,87001,1,8,2010,2.0,1.0
397958508013169,87001,2,8,2010,1.0,0.0
120615070438489,87001,1,8,2010,1.0,0.0
801904123594051,88001,1,8,2010,3.0,0.0
830107996222390,87001,2,8,2010,2.0,1.0
030863110993096,88001,1,8,2010,3.0,0.0
830307960881499,87001,1,8,2010,2.0,0.0
830307931145599,87001,2,8,2010,2.0,1.0
623869480847306,87001,1,8,2010,2.0,1.0
923519010099309,88001,1,8,2010,3.0,0.0
520846098238349,87001,2,8,2010,2.0,0.0
550942095937929,87001,2,8,2010,1.0,0.0
956094986379830,87001,1,8,2010,1.0,0.0
019333160998298,88001,1,8,2010,3.0,0.0
500763092537519,87001,1,8,2010,1.0,0.0
730609940988186,87001,2,8,2010,1.0,0.0
730609991563962,87001,2,8,2010,1.0,1.0
360931206032658,88001,1,8,2010,3.0,1.0
270177007938740,87001,2,8,2010,2.0,0.0
998819770866307,87001,1,8,2010,1.0,0.0
108903933792469,87001,1,8,2010,2.0,0.0
612391119900801,88001,2,8,2010,3.0,1.0
801904773894159,88001,1,8,2010,3.0,0.0
190903076347739,87001,1,8,2010,1.0,0.0
498931204086148,88001,2,8,2010,3.0,1.0
630920092047069,87001,1,8,2010,1.0,0.0
036654820010903,87001,2,8,2010,2.0,0.0
006334860985297,87001,2,8,2010,2.0,0.0
807000594106787,87001,1,8,2010,1.0,0.0
905047970479730,87001,1,8,2010,1.0,0.0
908909070826403,87001,2,8,2010,1.0,0.0
402007103046831,87001,3,8,2010,1.0,0.0
870794110216509,88001,1,8,2010,3.0,0.0
913959910479508,88001,3,8,2010,3.0,0.0
591901609005535,88001,1,8,2010,3.0,1.0
500959093951759,88001,2,8,2010,3.0,1.0
560157002458890,87001,2,8,2010,2.0,0.0
630969097257669,87001,1,8,2010,1.0,0.0
068912103004279,88001,1,9,2010,3.0,0.0
686060684200967,87001,1,9,2010,1.0,1.0
653072927089380,87001,2,9,2010,1.0,0.0
000240850988990,87001,2,9,2010,1.0,0.0
200509946779898,88001,2,9,2010,3.0,0.0
260312098809592,87001,1,9,2010,1.0,0.0
360768094901699,88001,1,9,2010,2.0,0.0
529097599800999,88001,1,9,2010,3.0,0.0
968569510617002,88001,1,9,2010,2.0,0.0
093620290756697,88001,2,9,2010,3.0,0.0
999659810589001,88001,2,9,2010,2.0,0.0
501701230893839,88001,2,9,2010,2.0,0.0
210009979935775,88001,1,9,2010,3.0,0.0
142550320440104,88001,2,9,2010,3.0,0.0
080134006212230,88001,2,9,2010,3.0,0.0
118105840300137,88001,2,9,2010,2.0,0.0
931855068909196,87001,1,9,2010,1.0,0.0
290956099511819,88001,2,9,2010,2.0,1.0
282199348500905,87001,2,9,2010,1.0,0.0
975554480226105,87001,1,9,2010,1.0,0.0
195938105097784,87001,1,9,2010,1.0,0.0
320279093111838,88001,1,9,2010,2.0,0.0
671807041906098,88001,2,9,2010,2.0,0.0
799230581190911,88001,1,9,2010,2.0,0.0
918889410059106,88001,1,9,2010,2.0,0.0
194908608023829,87001,1,9,2010,1.0,1.0
450608098228679,87001,1,9,2010,1.0,0.0
296988905059059,87001,1,9,2010,1.0,0.0
760906091221169,88001,1,9,2010,2.0,0.0
035512220014407,88001,1,9,2010,3.0,1.0
270733091521149,88001,1,9,2010,2.0,0.0
628033955224450,88001,2,9,2010,3.0,0.0
669023977224560,88001,1,9,2010,3.0,1.0
037452830781291,87001,2,9,2010,1.0,0.0
170936099621759,88001,2,9,2010,2.0,0.0
052911011903292,88001,1,9,2010,2.0,0.0
702900062995846,88001,2,9,2010,3.0,0.0
672417098909372,87001,2,9,2010,1.0,0.0
967079510697206,88001,1,9,2010,2.0,0.0
059872890699445,87001,3,9,2010,1.0,0.0
397958508013169,87001,2,9,2010,,
120615070438489,87001,1,9,2010,,
801904123594051,88001,1,9,2010,2.0,0.0
830107996222390,87001,2,9,2010,1.0,1.0
030863110993096,88001,1,9,2010,2.0,0.0
830307960881499,87001,1,9,2010,1.0,0.0
830307931145599,87001,2,9,2010,1.0,1.0
030932072131109,88001,2,9,2010,2.0,0.0
923519010099309,88001,1,9,2010,2.0,0.0
520846098238349,87001,2,9,2010,1.0,0.0
026613160992798,88001,2,9,2010,2.0,1.0
230609989045095,88001,2,9,2010,3.0,0.0
130609900890482,88001,4,9,2010,2.0,0.0
230709968845893,88001,1,9,2010,2.0,0.0
270177007938740,87001,2,9,2010,1.0,0.0
008901033791228,87001,2,9,2010,1.0,0.0
007153290964891,88001,2,9,2010,,
108903933792469,87001,1,9,2010,1.0,0.0
612391119900801,88001,2,9,2010,2.0,1.0
801904773894159,88001,1,9,2010,2.0,0.0
528499979000914,88001,1,9,2010,3.0,0.0
240009956328094,88001,1,9,2010,3.0,0.0
640320094342149,88001,1,9,2010,,
036654820010903,87001,2,9,2010,1.0,0.0
479300389410714,88001,2,9,2010,2.0,0.0
006334860985297,87001,2,9,2010,1.0,0.0
490885090042899,88001,1,9,2010,3.0,0.0
079028193420430,88001,2,9,2010,3.0,0.0
099078517420590,88001,2,9,2010,3.0,0.0
702903174999029,88001,1,9,2010,3.0,0.0
515051007074041,88001,1,9,2010,2.0,1.0
870794110216509,88001,1,9,2010,2.0,0.0
913959910479508,88001,3,9,2010,2.0,0.0
399750666900915,88001,1,9,2010,2.0,1.0
591901609005535,88001,1,9,2010,2.0,1.0
902901885996025,88001,2,9,2010,3.0,0.0
576982609051559,88001,2,9,2010,3.0,0.0
560157002458890,87001,2,9,2010,1.0,0.0
027690310999096,88001,2,10,2010,3.0,0.0
299790493020710,88001,1,10,2010,1.0,1.0
905689630999009,88001,1,10,2010,,
200509946779898,88001,2,10,2010,2.0,0.0
098991106057605,88001,1,10,2010,,
360768094901699,88001,1,10,2010,1.0,0.0
065942805093689,88001,2,10,2010,2.0,1.0
828093579800788,88001,1,10,2010,2.0,1.0
500986094403459,88001,1,10,2010,3.0,1.0
093620290756697,88001,2,10,2010,2.0,0.0
999659810589001,88001,2,10,2010,1.0,0.0
501701230893839,88001,2,10,2010,1.0,0.0
690905013905798,88001,2,10,2010,3.0,0.0
210009979935775,88001,1,10,2010,2.0,0.0
922032959139890,88001,1,10,2010,3.0,0.0
142550320440104,88001,2,10,2010,2.0,0.0
080134006212230,88001,2,10,2010,2.0,0.0
104033901061361,88001,1,10,2010,3.0,0.0
118105840300137,88001,2,10,2010,1.0,0.0
925899610199105,88001,2,10,2010,1.0,0.0
320279093111838,88001,1,10,2010,1.0,0.0
671807041906098,88001,2,10,2010,1.0,0.0
799230581190911,88001,1,10,2010,1.0,0.0
918889410059106,88001,1,10,2010,1.0,0.0
220997090913879,88001,1,10,2010,3.0,0.0
760906091221169,88001,1,10,2010,1.0,0.0
292972709050209,88001,2,10,2010,2.0,0.0
035512220014407,88001,1,10,2010,2.0,1.0
270733091521149,88001,1,10,2010,1.0,0.0
628033955224450,88001,2,10,2010,2.0,0.0
170936099621759,88001,2,10,2010,1.0,0.0
202011403065461,88001,1,10,2010,1.0,0.0
052911011903292,88001,1,10,2010,1.0,0.0
635293989500668,88001,2,10,2010,3.0,0.0
702900062995846,88001,2,10,2010,2.0,0.0
967079510697206,88001,1,10,2010,1.0,0.0
320909997277982,88001,3,10,2010,3.0,0.0
199780925650733,88001,1,10,2010,3.0,0.0
030863110993096,88001,1,10,2010,1.0,0.0
030932072131109,88001,2,10,2010,1.0,0.0
923519010099309,88001,1,10,2010,1.0,0.0
034373350992794,88001,2,10,2010,3.0,0.0
230609989045095,88001,2,10,2010,2.0,0.0
619170798680923,88001,2,10,2010,2.0,1.0
130609900890482,88001,4,10,2010,1.0,0.0
396973007054688,88001,2,10,2010,3.0,0.0
230709968845893,88001,1,10,2010,1.0,0.0
669019943339410,88001,2,10,2010,3.0,0.0
801904773894159,88001,1,10,2010,1.0,0.0
240009956328094,88001,1,10,2010,2.0,0.0
703904214697582,88001,2,10,2010,3.0,1.0
340509917451288,88001,2,10,2010,3.0,0.0
490885090042899,88001,1,10,2010,2.0,0.0
079028193420430,88001,2,10,2010,2.0,0.0
849900749420934,88001,2,10,2010,3.0,0.0
702903174999029,88001,1,10,2010,2.0,0.0
870794110216509,88001,1,10,2010,1.0,0.0
744001933539760,88001,2,10,2010,3.0,0.0
074825310994895,88001,1,10,2010,2.0,0.0
913959910479508,88001,3,10,2010,1.0,0.0
928014994539720,88001,2,10,2010,3.0,0.0
902901885996025,88001,2,10,2010,2.0,0.0
576982609051559,88001,2,10,2010,2.0,0.0
610240461700015,88001,1,10,2010,1.0,0.0
027690310999096,88001,2,11,2010,2.0,0.0
975589230049009,88001,2,11,2010,2.0,1.0
999006281038700,88001,1,11,2010,2.0,0.0
659140325700940,88001,1,11,2010,2.0,0.0
903026863049780,88001,2,11,2010,3.0,0.0
270883071504149,88001,1,11,2010,3.0,0.0
093620290756697,88001,2,11,2010,1.0,0.0
629899620197005,88001,2,11,2010,1.0,1.0
690905013905798,88001,2,11,2010,2.0,0.0
989150183390940,88001,2,11,2010,3.0,0.0
010100701300141,88001,1,11,2010,3.0,1.0
210009979935775,88001,1,11,2010,1.0,0.0
240199759200720,88001,4,11,2010,3.0,0.0
310209954516489,88002,1,11,2010,2.0,0.0
922032959139890,88001,1,11,2010,2.0,0.0
142550320440104,88001,2,11,2010,1.0,0.0
080134006212230,88001,2,11,2010,1.0,0.0
950073876149870,88001,2,11,2010,3.0,0.0
195982103013599,88001,1,11,2010,1.0,1.0
210609960492390,88001,1,11,2010,1.0,0.0
978119630669102,88001,1,11,2010,2.0,0.0
918039630099106,88001,1,11,2010,2.0,0.0
969419830349101,88001,1,11,2010,1.0,0.0
199922800066999,88001,1,11,2010,1.0,0.0
292972709050209,88001,2,11,2010,1.0,0.0
394840552350622,88001,1,11,2010,1.0,1.0
628033955224450,88001,2,11,2010,1.0,0.0
635293989500668,88001,2,11,2010,2.0,0.0
420609965427499,88001,2,11,2010,3.0,0.0
702900062995846,88001,2,11,2010,1.0,0.0
199780925650733,88001,1,11,2010,2.0,0.0
745372689100795,88001,2,11,2010,3.0,0.0
804969240679309,88001,1,11,2010,3.0,0.0
034373350992794,88001,2,11,2010,2.0,0.0
599410584450633,88001,1,11,2010,2.0,0.0
230609989045095,88001,2,11,2010,1.0,0.0
430609972951824,88001,2,11,2010,3.0,0.0
659490941790923,88001,1,11,2010,1.0,0.0
396973007054688,88001,2,11,2010,2.0,0.0
689580732600943,88001,2,11,2010,3.0,0.0
430609959424399,88001,1,11,2010,3.0,1.0
669019943339410,88001,2,11,2010,2.0,0.0
935407340000134,88001,1,11,2010,2.0,0.0
240009956328094,88001,1,11,2010,1.0,0.0
143496089200945,88001,2,11,2010,3.0,0.0
703904214697582,88001,2,11,2010,2.0,1.0
032504420986199,88001,1,11,2010,3.0,1.0
140925097843119,88001,1,11,2010,2.0,0.0
015754440980994,88001,1,11,2010,3.0,0.0
340509917451288,88001,2,11,2010,2.0,0.0
754361024909878,88001,1,11,2010,3.0,0.0
440709983456597,88001,2,11,2010,3.0,1.0
076724480986597,88001,2,11,2010,3.0,0.0
440809906316890,88001,1,11,2010,3.0,0.0
490885090042899,88001,1,11,2010,1.0,0.0
079028193420430,88001,2,11,2010,1.0,0.0
440809931212293,88001,2,11,2010,3.0,0.0
840730126030034,88001,1,11,2010,2.0,1.0
849900749420934,88001,2,11,2010,2.0,0.0
702903174999029,88001,1,11,2010,1.0,0.0
405680083908768,88001,2,11,2010,2.0,0.0
748577729100900,88001,1,11,2010,3.0,0.0
744001933539760,88001,2,11,2010,2.0,0.0
074825310994895,88001,1,11,2010,1.0,0.0
928014994539720,88001,2,11,2010,2.0,0.0
902901885996025,88001,2,11,2010,1.0,0.0
144599029500924,88001,2,11,2010,3.0,1.0
576982609051559,88001,2,11,2010,1.0,0.0
420598489600958,88001,1,11,2010,1.0,0.0
027690310999096,88001,2,12,2010,1.0,0.0
090340520942997,88001,1,12,2010,3.0,0.0
734699450119006,88001,2,12,2010,2.0,0.0
975589230049009,88001,2,12,2010,1.0,1.0
760577093908196,88001,2,12,2010,1.0,0.0
999006281038700,88001,1,12,2010,1.0,0.0
099924008053619,88001,1,12,2010,2.0,0.0
659140325700940,88001,1,12,2010,1.0,0.0
860215004909399,88001,2,12,2010,2.0,1.0
036480380973997,88001,2,12,2010,1.0,0.0
480306075001714,88001,2,12,2010,3.0,0.0
690905013905798,88001,2,12,2010,1.0,0.0
989150183390940,88001,2,12,2010,2.0,0.0
310209954516489,88002,1,12,2010,1.0,0.0
922032959139890,88001,1,12,2010,1.0,0.0
621031035001909,88001,1,12,2010,3.0,0.0
621031035001909,88001,2,12,2010,3.0,0.0
950073876149870,88001,2,12,2010,2.0,0.0
978119630669102,88001,1,12,2010,1.0,0.0
918039630099106,88001,1,12,2010,1.0,0.0
805704681898279,88001,1,12,2010,3.0,0.0
264914800026259,88001,2,12,2010,2.0,0.0
635293989500668,88001,2,12,2010,1.0,0.0
420609965427499,88001,2,12,2010,2.0,0.0
679250482690952,88001,2,12,2010,3.0,0.0
983078924259650,88001,1,12,2010,3.0,1.0
320909997277982,88001,3,12,2010,1.0,0.0
803453075909162,88001,3,12,2010,2.0,0.0
730799050909303,88001,2,12,2010,3.0,0.0
199780925650733,88001,1,12,2010,1.0,0.0
745372689100795,88001,2,12,2010,2.0,0.0
081473340994291,88001,2,12,2010,1.0,0.0
530409962907956,88001,1,12,2010,3.0,1.0
530409962907956,88001,2,12,2010,3.0,0.0
804969240679309,88001,1,12,2010,2.0,0.0
930074741339630,88001,2,12,2010,1.0,0.0
034373350992794,88001,2,12,2010,1.0,0.0
396973007054688,88001,2,12,2010,1.0,0.0
689580732600943,88001,2,12,2010,2.0,0.0
430609959424399,88001,1,12,2010,2.0,1.0
669019943339410,88001,2,12,2010,1.0,0.0
799399550049304,88001,3,12,2010,3.0,0.0
935407340000134,88001,1,12,2010,1.0,0.0
414357045906690,88001,2,12,2010,3.0,0.0
143496089200945,88001,2,12,2010,2.0,0.0
703904214697582,88001,2,12,2010,1.0,1.0
140925097843119,88001,1,12,2010,1.0,0.0
894699440019403,88001,3,12,2010,2.0,0.0
057794540792493,88001,2,12,2010,3.0,1.0
114269040699406,88001,1,12,2010,2.0,0.0
744808075908294,88001,2,12,2010,3.0,0.0
340509917451288,88001,2,12,2010,1.0,0.0
754361024909878,88001,1,12,2010,2.0,0.0
896469040027403,88001,1,12,2010,2.0,0.0
440709983456597,88001,2,12,2010,2.0,1.0
076724480986597,88001,2,12,2010,2.0,0.0
440809906316890,88001,1,12,2010,2.0,0.0
884904053001302,88001,2,12,2010,1.0,0.0
440809931212293,88001,2,12,2010,2.0,0.0
840730126030034,88001,1,12,2010,1.0,1.0
849900749420934,88001,2,12,2010,1.0,0.0
010702072555969,88001,2,12,2010,3.0,1.0
744001933539760,88001,2,12,2010,1.0,0.0
243598249300945,88261,1,12,2010,2.0,0.0
928014994539720,88001,2,12,2010,1.0,0.0
144599029500924,88001,2,12,2010,2.0,1.0
090340520942997,88001,1,1,2011,2.0,0.0
916269350519009,88001,2,1,2011,2.0,1.0
016460660959472,88001,1,1,2011,3.0,0.0
099924008053619,88001,1,1,2011,1.0,0.0
659140325700940,88001,1,1,2011,,
927056934057620,88001,2,1,2011,2.0,1.0
188910540331001,88001,2,1,2011,1.0,1.0
480306075001714,88001,2,1,2011,2.0,0.0
909019663069490,88001,1,1,2011,3.0,0.0
961072969900758,88001,1,1,2011,3.0,0.0
199994107097267,88001,1,1,2011,1.0,1.0
510209925411757,88001,2,1,2011,2.0,0.0
621031035001909,88001,1,1,2011,2.0,0.0
621031035001909,88001,2,1,2011,2.0,0.0
950073876149870,88001,2,1,2011,1.0,0.0
271601086909190,88001,1,1,2011,3.0,0.0
806902501996027,88001,2,1,2011,3.0,1.0
197956202007829,88001,1,1,2011,3.0,0.0
989070183400961,88001,1,1,2011,3.0,0.0
299936409027069,88001,1,1,2011,2.0,0.0
264914800026259,88001,2,1,2011,1.0,0.0
872929760189205,88001,2,1,2011,3.0,0.0
906707522990653,88001,2,1,2011,3.0,0.0
293996706084339,88001,1,1,2011,3.0,0.0
293916609033479,88001,2,1,2011,3.0,0.0
006906512796085,88001,2,1,2011,3.0,0.0
420609965427499,88001,2,1,2011,1.0,0.0
504901572791496,88001,3,1,2011,1.0,0.0
297956000038689,88001,2,1,2011,3.0,0.0
769300635710962,88001,1,1,2011,3.0,0.0
973059849269530,88001,2,1,2011,3.0,0.0
803453075909162,88001,3,1,2011,1.0,0.0
730799050909303,88001,2,1,2011,2.0,0.0
745372689100795,88001,2,1,2011,1.0,0.0
925053612369050,88001,2,1,2011,3.0,0.0
960633093536069,88001,2,1,2011,1.0,0.0
804969240679309,88001,1,1,2011,1.0,0.0
974036680369560,88001,1,1,2011,3.0,1.0
396925902030628,88001,1,1,2011,2.0,0.0
689580732600943,88001,2,1,2011,1.0,0.0
106902273996076,88001,3,1,2011,3.0,0.0
430609959424399,88001,1,1,2011,1.0,1.0
393936704084609,88001,3,1,2011,3.0,0.0
900770090435829,88001,2,1,2011,2.0,0.0
238860850590306,88001,1,1,2011,2.0,0.0
799399550049304,88001,3,1,2011,2.0,0.0
620818097746339,88001,1,1,2011,3.0,0.0
414357045906690,88001,2,1,2011,2.0,0.0
143496089200945,88001,2,1,2011,1.0,0.0
479950986560954,88001,1,1,2011,2.0,0.0
499460455040954,88001,2,1,2011,2.0,0.0
744808075908294,88001,2,1,2011,2.0,0.0
944239550777409,88001,1,1,2011,2.0,1.0
754361024909878,88001,1,1,2011,1.0,0.0
407085601046631,88002,1,1,2011,1.0,0.0
440709983456597,88001,2,1,2011,1.0,1.0
076724480986597,88001,2,1,2011,1.0,0.0
440809906316890,88001,1,1,2011,1.0,0.0
460496909800982,88001,2,1,2011,3.0,0.0
490886094946459,88001,2,1,2011,3.0,0.0
440809931212293,88001,2,1,2011,1.0,0.0
923098976459630,88001,1,1,2011,2.0,0.0
010702072555969,88001,2,1,2011,2.0,1.0
243598249300945,88261,1,1,2011,1.0,0.0
901619570879006,88001,2,2,2011,3.0,1.0
090340520942997,88001,1,2,2011,1.0,0.0
450839037909867,88001,1,2,2011,2.0,1.0
016460660959472,88001,1,2,2011,2.0,0.0
480306075001714,88001,2,2,2011,1.0,0.0
830985071107939,88001,1,2,2011,3.0,0.0
061100780794992,88001,2,2,2011,3.0,0.0
909019663069490,88001,1,2,2011,2.0,0.0
961072969900758,88001,1,2,2011,2.0,0.0
999830325310970,88001,2,2,2011,3.0,0.0
707900961185181,88001,1,2,2011,3.0,0.0
510209925411757,88001,2,2,2011,1.0,0.0
621031035001909,88001,1,2,2011,1.0,0.0
621031035001909,88001,2,2,2011,1.0,0.0
963479050489101,88001,2,2,2011,1.0,0.0
271601086909190,88001,1,2,2011,2.0,0.0
799550641220971,88001,1,2,2011,3.0,0.0
197956202007829,88001,1,2,2011,2.0,0.0
937038930179660,88001,1,2,2011,3.0,0.0
805704681898279,88001,1,2,2011,1.0,0.0
212633057001901,88001,2,2,2011,3.0,0.0
872929760189205,88001,2,2,2011,2.0,0.0
293996706084339,88001,1,2,2011,2.0,0.0
293916609033479,88001,2,2,2011,2.0,0.0
082302540795997,88001,2,2,2011,1.0,0.0
006906512796085,88001,2,2,2011,2.0,0.0
297956000038689,88001,2,2,2011,2.0,0.0
769300635710962,88001,1,2,2011,2.0,0.0
707904352699359,88001,3,2,2011,3.0,0.0
973059849269530,88001,2,2,2011,2.0,0.0
730799050909303,88001,2,2,2011,1.0,0.0
440515072836689,88001,1,2,2011,2.0,0.0
733412036907675,88001,2,2,2011,2.0,0.0
960633093536069,88001,2,2,2011,,
396925902030628,88001,1,2,2011,1.0,0.0
550969099037779,88001,2,2,2011,3.0,0.0
106902273996076,88001,3,2,2011,2.0,0.0
393936704084609,88001,3,2,2011,2.0,0.0
307006933108957,88001,1,2,2011,3.0,0.0
900770090435829,88001,2,2,2011,1.0,0.0
673332097908891,88001,2,2,2011,3.0,0.0
620818097746339,88001,1,2,2011,2.0,0.0
464497769200999,88001,2,2,2011,2.0,0.0
479950986560954,88001,1,2,2011,1.0,0.0
057794540792493,88001,2,2,2011,1.0,1.0
744808075908294,88001,2,2,2011,1.0,0.0
944239550777409,88001,1,2,2011,1.0,1.0
970006938479540,88001,2,2,2011,3.0,0.0
799730367810664,88001,1,2,2011,2.0,0.0
840978090347329,88001,2,2,2011,3.0,0.0
306908454998687,88001,1,2,2011,2.0,0.0
460496909800982,88001,2,2,2011,2.0,0.0
484653017908991,88001,1,2,2011,3.0,1.0
490886094946459,88001,2,2,2011,2.0,0.0
573409820800240,88001,1,2,2011,3.0,0.0
923098976459630,88001,1,2,2011,1.0,0.0
199320794050975,88001,1,2,2011,3.0,0.0
199160530560975,88001,2,2,2011,2.0,0.0
060933090657229,88001,3,2,2011,3.0,1.0
938094983579120,88001,1,2,2011,3.0,0.0
555961077908498,88001,2,2,2011,3.0,1.0
390119009908190,88001,2,3,2011,3.0,0.0
900426099207099,88001,2,3,2011,2.0,1.0
534699460119006,88002,1,3,2011,1.0,0.0
016460660959472,88001,1,3,2011,1.0,0.0
760785008809496,88001,1,3,2011,3.0,0.0
800809963211995,88001,1,3,2011,3.0,0.0
800809963211995,88001,2,3,2011,3.0,0.0
830985071107939,88001,1,3,2011,2.0,0.0
061100780794992,88001,2,3,2011,2.0,0.0
762019995079200,88001,3,3,2011,2.0,1.0
909019663069490,88001,1,3,2011,1.0,0.0
961072969900758,88001,1,3,2011,1.0,0.0
999830325310970,88001,2,3,2011,2.0,0.0
208705931790240,88001,2,3,2011,,
474196408000831,88001,3,3,2011,2.0,0.0
029072129180770,88001,2,3,2011,3.0,1.0
167978208151298,88001,2,3,2011,3.0,0.0
085461870968483,88001,1,3,2011,3.0,0.0
271601086909190,88001,1,3,2011,1.0,0.0
799550641220971,88001,1,3,2011,2.0,0.0
971057389188530,88001,1,3,2011,,
191918906090739,88001,1,3,2011,3.0,0.0
197956202007829,88001,1,3,2011,1.0,0.0
937038930179660,88001,1,3,2011,2.0,0.0
040522700796599,88001,1,3,2011,2.0,1.0
299936409027069,88001,1,3,2011,1.0,0.0
212633057001901,88001,2,3,2011,2.0,0.0
872929760189205,88001,2,3,2011,1.0,0.0
906707522990653,88001,2,3,2011,1.0,0.0
293996706084339,88001,1,3,2011,1.0,0.0
293916609033479,88001,2,3,2011,1.0,0.0
006906512796085,88001,2,3,2011,1.0,0.0
626779780479209,88001,1,3,2011,3.0,0.0
699650428680972,88001,4,3,2011,2.0,0.0
297956000038689,88001,2,3,2011,1.0,0.0
039412870964095,88001,3,3,2011,3.0,0.0
960177008028610,88001,1,3,2011,2.0,0.0
360988064928699,88001,2,3,2011,,
440515072836689,88001,1,3,2011,1.0,0.0
991379870007309,88001,1,3,2011,2.0,1.0
608704113493943,88001,2,3,2011,3.0,0.0
730400086516414,88001,2,3,2011,2.0,0.0
392926507040669,88001,1,3,2011,1.0,0.0
395918002048649,88001,1,3,2011,1.0,1.0
508906503792946,88001,1,3,2011,3.0,0.0
974036680369560,88001,1,3,2011,1.0,1.0
550969099037779,88001,2,3,2011,2.0,0.0
663398068907997,88001,1,3,2011,3.0,0.0
106902273996076,88001,3,3,2011,1.0,0.0
307006933108957,88001,1,3,2011,2.0,0.0
947329370859300,88001,2,3,2011,2.0,0.0
393932048907196,88001,2,3,2011,3.0,0.0
989590814790673,88001,1,3,2011,2.0,0.0
026413690688992,88001,1,3,2011,1.0,0.0
620818097746339,88001,1,3,2011,1.0,0.0
499958800058149,88001,2,3,2011,3.0,1.0
132090560630404,88001,1,3,2011,1.0,0.0
132090560630404,88001,2,3,2011,1.0,1.0
066444840905198,88001,1,3,2011,3.0,1.0
840509979907690,88001,1,3,2011,3.0,0.0
008603944994956,88001,2,3,2011,3.0,1.0
956209970129409,88001,2,3,2011,2.0,1.0
970006938479540,88001,2,3,2011,2.0,0.0
799730367810664,88001,1,3,2011,1.0,0.0
840978090347329,88001,2,3,2011,2.0,0.0
306908454998687,88001,1,3,2011,1.0,0.0
460496909800982,88001,2,3,2011,1.0,0.0
490886094946459,88001,2,3,2011,1.0,0.0
687499869800714,88001,1,3,2011,3.0,1.0
061784780697898,88001,2,3,2011,2.0,1.0
573409820800240,88001,1,3,2011,2.0,0.0
899580910570684,88001,2,3,2011,3.0,0.0
960794580626507,88001,2,3,2011,3.0,0.0
199320794050975,88001,1,3,2011,2.0,0.0
938094983579120,88001,1,3,2011,2.0,0.0
208903085999855,88001,1,3,2011,3.0,0.0
808602175990806,88001,1,3,2011,3.0,0.0
888561709600902,88001,1,3,2011,2.0,0.0
390119009908190,88001,2,4,2011,2.0,0.0
507900550592866,88001,1,4,2011,1.0,0.0
660629021903897,89001,1,4,2011,3.0,0.0
760785008809496,88001,1,4,2011,2.0,0.0
800809963211995,88001,1,4,2011,2.0,0.0
800809963211995,88001,2,4,2011,2.0,0.0
830985071107939,88001,1,4,2011,1.0,0.0
061100780794992,88001,2,4,2011,1.0,0.0
100800092216317,89001,2,4,2011,3.0,0.0
762019995079200,88001,3,4,2011,1.0,1.0
